4	3
1251133452271	-0.798481	621
1251133442496	-1.088413	110
1251133449120	-1.212601	109
3	4
1252656513320	2.495758	625
1252656515434	1.348557	633
1252656336340	-0.569328	843
1252656517673	2.349842	117
1252656516733	0.758381	354
1252656518789	0.550030	116
1252656519807	-0.198673	355
3	5
1256469723978	1.898914	853
1256469725193	1.591000	613
1256469726339	0.517441	839
1256469726050	2.129173	348
1256469726521	1.488930	94
1256469726322	0.921711	349
1256469728634	0.102116	90
1256469742744	-1.298920	345
2	4
1264710451569	1.092453	625
1264710451473	0.577965	847
1264710450545	2.229588	346
1264710451460	1.482021	344
1264710453790	0.762356	121
1264710454955	0.534668	125
4	5
1265633001001	1.411022	576
1265632999591	1.181393	854
1265633003873	0.044506	586
1265633002085	-0.250278	853
1265632998338	1.820511	343
1265633001062	0.741474	83
1265633006521	0.684605	340
1265633003766	-0.366703	86
1265633032555	-1.040867	80
2	4
1269161090837	0.107220	631
1269161097514	-0.102482	630
1269161100891	4.974766	118
1269161097744	2.204861	322
1269161098547	2.158627	331
1269161121710	-0.133408	350
5	4
1281101752654	3.655163	839
1281101753928	3.260059	639
1281101755174	1.479324	632
1281101753201	0.774521	624
1281101752667	0.722061	853
1281101753680	0.248566	323
1281101756300	0.214085	339
1281101755007	0.021225	341
1281101749132	-0.028461	342
3	6
1288644825151	2.485111	590
1288644826460	1.501480	872
1288644730641	-0.422028	871
1288644826423	3.389801	377
1288644826690	1.136158	83
1288644826084	0.383320	369
1288644828821	0.288105	86
1288644922063	-0.137280	350
1288644838748	-1.545887	97
4	4
1295993562921	2.216530	894
1295993562275	1.714127	578
1295993565487	0.024033	582
1295993570521	-0.014908	891
1295993562101	2.320866	378
1295993562115	1.536541	70
1295993563846	0.716156	66
1295993565914	0.094322	381
5	5
1298497774956	2.042259	872
1298497775015	1.550594	588
1298497774462	1.427872	601
1298497778196	0.046322	869
1298497782816	-0.225887	577
1298497776450	2.332794	74
1298497775266	1.863033	366
1298497778085	0.036068	365
1298497606435	-0.905960	347
1298497796176	-1.556385	69
4	4
1311193372114	3.066441	862
1311193373179	0.941067	606
1311193374774	0.560955	602
1311193389553	-0.972507	605
1311193375842	3.256218	334
1311193378027	1.899086	325
1311193397638	0.388569	340
1311193377939	0.143234	91
3	3
1329431747545	3.426815	891
1329431748880	1.141911	591
1329431747096	1.123615	617
1329431750087	2.251984	72
1329431748735	2.060719	361
1329431748794	1.447311	359
3	4
1332977785722	1.468876	882
1332977784785	1.032524	618
1332977788824	0.743378	891
1332977786788	1.139557	120
1332977785936	1.016911	358
1332977785482	0.899738	354
1332977788781	0.510380	127
4	3
1335479804993	0.953842	844
1335479805614	0.632004	580
1335479806405	0.534664	584
1335479808886	0.275318	839
1335479805570	1.529942	66
1335479805405	0.953365	320
1335479809321	-0.711983	75
4	3
1335864832568	2.218803	866
1335864832284	1.195129	608
1335864833973	0.599178	603
1335864834980	-0.037025	870
1335864834665	2.386536	377
1335864835771	0.378559	71
1335864770325	-0.527851	357
4	3
1344905810803	1.500412	881
1344905810514	1.094345	629
1344905811234	0.482079	877
1344905821054	0.004826	628
1344905810268	1.113369	358
1344905812573	0.622982	112
1344905811992	0.555435	378
4	4
1347647501830	1.251167	864
1347647502992	0.393761	606
1347647504678	0.066639	861
1347647503075	-0.527924	602
1347647506621	1.253441	65
1347647504075	1.229599	345
1347647507199	-0.048527	321
1347647505687	-0.122158	89
4	4
1355407477955	1.978905	869
1355407478394	1.934265	621
1355407483418	-0.286789	625
1355407484465	-0.466454	872
1355407478756	1.641552	356
1355407481661	1.513542	127
1355407480794	0.204617	112
1355407480934	-0.370331	353
4	3
1370881529135	1.538609	620
1370881528341	1.237885	844
1370881529921	0.437958	839
1370881531284	0.196888	618
1370881529629	2.970932	115
1370881529595	2.058113	118
1370881526445	1.865654	342
3	3
1396617217644	1.552643	881
1396617219435	1.270416	628
1396617221183	0.806339	889
1396617219393	1.839039	373
1396617222167	1.619747	121
1396617250422	-0.160622	127
4	3
1423924535304	2.054241	632
1423924531228	1.750778	863
1423924532617	-0.263641	862
1423924342135	-0.660191	582
1423924535315	2.010128	120
1423924543433	-0.377426	127
1423924542776	-0.445206	349
3	4
1430245558814	1.429295	600
1430245561141	0.770020	857
1430245559650	0.587425	860
1430245561108	1.371494	79
1430245561463	0.750355	339
1430245560197	0.635826	336
1430245561880	0.581207	70
4	3
1454416218611	2.147350	618
1454416218792	1.237873	847
1454416219455	0.049438	838
1454416222309	-0.006405	620
1454416218981	1.633102	352
1454416225187	-0.503990	349
1454416277164	-1.341095	124
5	4
1460929509802	1.788609	617
1460929509517	0.788677	850
1460929509899	0.136497	591
1460929513045	-0.143139	849
1460929517492	-0.934723	615
1460929511851	1.435192	66
1460929511983	1.279133	75
1460929511071	0.969521	341
1460929511272	0.774403	342
3	2
1464775281804	3.314445	841
1464775282487	1.569962	578
1464775285957	0.078465	582
1464775282453	2.193802	329
1464775286235	0.172112	95
3	5
1465551620132	2.967064	876
1465551621584	1.181286	614
1465551622316	0.355152	610
1465551622416	1.794727	375
1465551622297	1.354095	380
1465551621455	1.201408	101
1465551645470	-1.072086	104
1465551656390	-1.909218	99
3	6
1465835518710	2.888378	626
1465835518409	1.979191	891
1465835518867	1.686356	894
1465835517429	4.139091	365
1465835517996	2.161560	374
1465835518636	1.568134	79
1465835520168	1.425060	377
1465835519685	0.365807	369
1465835524603	-0.947910	70
2	2
1470351965161	-0.181133	880
1470352056731	-0.309017	633
1470351975780	-0.117809	324
1470351907241	-1.340309	113
4	5
1477173312075	1.171066	623
1477173313322	0.980309	624
1477173310853	0.889614	865
1477173312455	0.444374	868
1477173310937	2.633663	351
1477173312464	1.829945	331
1477173313916	1.337666	106
1477173314460	0.682739	108
1477173322368	0.071384	350
3	4
1482298555157	3.417934	635
1482298553820	2.015350	895
1482298561931	-0.509525	880
1482298555198	1.766270	363
1482298555486	1.194530	372
1482298555922	0.906658	103
1482298558779	-0.547619	105
3	2
1487183268071	4.078037	848
1487183270535	2.786697	634
1487183270016	0.423397	614
1487183266112	2.858833	333
1487183285034	-0.784939	352
4	7
1502539874836	1.799896	883
1502539875091	1.618847	886
1502539874242	1.434261	617
1502539875405	0.735092	591
1502539878182	2.744305	371
1502539878193	1.604465	71
1502539878323	1.177715	85
1502539880856	0.571045	362
1502539893321	-0.236420	374
1502539788547	-0.785187	356
1502539893756	-1.025784	86
4	3
1506453067069	2.909542	856
1506453068598	1.022957	611
1506453068866	0.760979	840
1506453068532	0.748779	610
1506453067652	1.373947	322
1506453070719	1.051628	122
1506453070042	0.848518	331
4	6
1512558524646	3.587448	627
1512558522833	3.158314	856
1512558524478	0.813080	858
1512558526891	0.359516	618
1512558526367	2.357311	334
1512558529794	1.435204	115
1512558529402	0.916889	120
1512558528222	0.740288	325
1512558529864	0.709999	330
1512558530196	0.589207	127
5	2
1513874088379	3.592056	631
1513874089216	1.364330	835
1513874088292	1.068218	844
1513874090717	1.026398	630
1513874099185	-0.549839	833
1513874088454	1.197170	111
1513874088345	0.904816	355
2	2
1523392939917	0.538834	836
1523392777020	-0.812000	892
1523392972287	-0.752850	116
1523392818123	-0.968529	103
4	5
1524108618895	2.496403	856
1524108621929	1.398960	591
1524108621259	0.479740	617
1524108626607	-0.498848	840
1524108621955	1.472435	66
1524108622438	1.315376	332
1524108624043	0.787731	75
1524108641898	0.060402	323
1524108631338	-1.287159	97
4	4
1531355343414	1.454720	895
1531355343273	0.977798	584
1531355342516	0.847561	880
1531355342185	0.695370	600
1531355343103	2.678677	376
1531355344076	1.270752	65
1531355344992	0.099861	89
1531355506890	-0.309113	346
3	3
1552307755771	1.554035	888
1552307754160	1.544128	603
1552307761111	-0.087856	885
1552307755587	2.661957	371
1552307756911	0.893604	65
1552307755053	0.837063	89
4	4
1558724557667	1.914852	891
1558724557867	1.458393	615
1558724557314	1.065380	894
1558724558772	0.433018	617
1558724559264	1.652988	361
1558724561360	0.901794	68
1558724560200	0.846275	77
1558724560614	0.596024	359
3	3
1561076270463	1.009377	845
1561076271259	0.962780	836
1561076271101	0.856232	590
1561076269214	2.290268	350
1561076270733	1.051228	69
1561076272553	-0.177353	346
3	5
1570327719516	3.360901	623
1570327720511	2.002625	895
1570327745132	-0.199974	620
1570327722554	2.325089	125
1570327721024	1.347878	364
1570327721826	0.710918	367
1570327593295	-0.438576	360
1570327680549	-0.501156	368
4	2
1574565983790	1.861092	627
1574565983772	1.650192	886
1574565983314	1.492527	887
1574565984878	0.751633	630
1574565994063	-0.241409	366
1574565996183	-0.911888	112
3	4
1582583761213	0.960167	851
1582583764116	0.710548	583
1582583764995	-0.201900	848
1582583763284	1.856216	330
1582583764251	0.834076	86
1582583766366	0.007412	320
1582583764952	-0.028202	85
4	4
1587177651626	1.640743	885
1587177651249	1.288994	888
1587177650241	0.623379	604
1587177650152	0.258839	605
1587177652655	1.874855	376
1587177653054	1.441002	383
1587177652100	0.935627	69
1587177653723	0.412067	74
4	3
1587348280496	1.220203	884
1587348279803	0.910896	616
1587348279664	0.663708	613
1587348280058	-0.406693	875
1587348281083	2.291172	383
1587348281013	1.540592	70
1587348283139	0.449219	66
6	2
1600716312261	3.860233	583
1600716313289	3.293083	893
1600716314285	2.362362	890
1600716315775	-0.186756	595
1600716317384	-0.229088	588
1600716373054	-0.641102	597
1600716339708	-0.263382	370
1600716339870	-0.692245	357
4	4
1613592369235	1.638046	608
1613592385550	-0.435757	605
1613592372124	-0.554508	603
1613592382214	-0.847145	589
1613592371749	2.663177	383
1613592371095	1.465324	77
1613592388004	-0.168110	380
1613592390749	-0.528278	376
4	6
1614908392313	1.816639	851
1614908393487	1.799362	611
1614908393041	0.814320	848
1614908395479	-0.136826	610
1614908393828	4.190746	107
1614908393357	2.641392	320
1614908393597	0.179050	336
1614908423132	-0.506580	330
1614908400241	-0.566925	110
1614908407494	-0.665630	116
3	3
1615821120165	1.886368	848
1615821119843	1.639946	608
1615821117698	0.056049	865
1615821121131	2.370148	320
1615821121623	1.544788	68
1615821124256	-0.840504	336
3	4
1617628455416	1.776989	839
1617628455270	0.576332	611
1617628456384	0.477325	844
1617628456164	1.427628	320
1617628457854	1.140652	330
1617628461497	-0.299080	99
1617628445705	-0.305225	341
4	4
1637250322259	1.228577	630
1637250320963	1.111504	861
1637250322516	1.035500	631
1637250319723	0.925262	864
1637250321596	1.850994	327
1637250323771	1.690144	116
1637250325773	-0.039341	107
1637250331003	-0.486351	332
3	4
1644384154261	2.547165	872
1644384156178	1.605854	612
1644384165428	-0.147121	882
1644384154231	2.058243	366
1644384155181	1.482555	101
1644384155129	0.566906	104
1644384154256	0.270023	365
6	3
1653530047216	1.516098	893
1653530049959	1.401085	847
1653530050217	0.723694	604
1653530055174	0.048080	890
1653530050874	-0.055676	838
1653530049961	-0.352451	878
1653530051328	1.584663	331
1653530051201	0.710186	89
1653530059034	-0.503071	351
4	8
1654612075451	3.028095	624
1654612077174	2.952606	639
1654612076528	1.293903	893
1654612078520	0.427826	890
1654612075931	4.389492	109
1654612075942	4.013142	374
1654612076740	1.937901	371
1654612076864	1.792137	358
1654612080079	0.596783	110
1654612079004	0.234673	378
1654612081509	0.202045	375
1654612101323	-1.400284	113
4	3
1655877231969	1.671799	884
1655877230151	1.646427	609
1655877232746	0.132000	585
1655877234330	-0.022247	885
1655877231873	1.908863	368
1655877233664	1.089424	77
1655877234644	0.659744	68
4	3
1656840388386	1.349449	873
1656840388265	1.339539	596
1656840390891	0.086430	847
1656840396410	-0.299099	590
1656840388616	1.975842	360
1656840388510	0.413036	84
1656840389648	0.340260	78
3	3
1663345703585	1.870937	859
1663345703895	1.451714	576
1663345705954	-0.121277	586
1663345705419	1.505196	327
1663345706013	0.270180	86
1663345708641	-0.095795	83
4	3
1670475671764	2.116600	867
1670475672162	1.229362	591
1670475675916	-0.309093	866
1670475719740	-0.438713	869
1670475674449	1.837029	379
1670475675118	0.449486	93
1670475675409	0.252686	96
4	5
1673269618840	1.056076	882
1673269618699	0.928188	589
1673269617790	0.112133	872
1673269620770	-0.257671	580
1673269617891	1.757877	355
1673269617168	1.337185	91
1673269618780	0.602142	354
1673269621866	-0.718891	96
1673269624050	-0.989822	89
9	2
1684746883032	1.408646	595
1684746883168	0.879627	840
1684746886461	0.266510	597
1684746884868	0.235424	598
1684746884276	0.192654	856
1684746886957	0.104652	836
1684746918628	-0.203400	881
1684746886293	-0.318893	592
1684746887792	-0.533405	858
1684746888722	-0.074009	349
1684746900777	-0.875481	114
3	3
1684974883890	4.413998	636
1684974884041	0.946926	882
1684974904964	-0.615555	891
1684974884710	2.959167	379
1684974885895	2.227623	115
1684974899541	-0.537682	370
4	3
1685565791385	4.015907	862
1685565793363	2.486538	629
1685565793140	1.064209	858
1685565796137	0.160603	628
1685565792842	1.880402	349
1685565793302	0.782711	352
1685565808960	-0.018890	348
4	4
1691483551387	1.493866	613
1691483551163	1.203091	837
1691483551353	0.676121	616
1691483552096	0.667473	846
1691483549012	4.446728	323
1691483550204	2.495571	111
1691483551600	0.782387	332
1691483553477	-0.077278	112
3	3
1693932660531	1.373634	631
1693932660778	1.239647	895
1693932660433	0.430962	880
1693932659932	4.238979	118
1693932661812	1.443413	119
1693932659409	1.416958	368
5	3
1698423015544	1.545219	858
1698423017783	1.118305	613
1698423017147	0.622093	856
1698423018982	0.618637	616
1698423035928	-0.940994	862
1698423016902	2.197334	328
1698423018777	1.691589	97
1698423022753	-0.201950	100
3	4
1704701530145	1.948574	638
1704701529919	1.277351	884
1704701532429	-0.083424	875
1704701530430	2.015167	373
1704701531183	1.331066	103
1704701530783	0.963013	372
1704701533783	-0.328495	100
6	4
1707023675549	1.326820	600
1707023675901	0.489937	838
1707023677134	-0.261868	602
1707023684051	-0.265678	615
1707023695510	-0.544460	612
1707023677461	-0.599510	847
1707023676428	2.133213	322
1707023675759	0.673897	331
1707023676738	0.362194	94
1707023677514	-0.433998	95
2	4
1710317460635	2.046177	582
1710317464080	0.106510	591
1710317460703	2.102390	371
1710317461065	1.039528	98
1710317461477	0.921497	99
1710317480549	-0.061760	362
3	3
1723032288065	1.118732	613
1723032288962	0.821377	835
1723032289031	0.566181	844
1723032289852	0.172897	104
1723032290777	0.002163	321
1723032293850	-0.635288	114
3	4
1724156490449	3.709797	625
1724156490603	2.487087	868
1724156491842	1.202808	865
1724156492530	4.180908	117
1724156491294	3.141010	335
1724156493404	1.490665	326
1724156493610	1.234783	116
3	4
1724794436312	1.364845	579
1724794437003	0.845818	858
1724794437320	-0.242641	588
1724794436857	1.457222	350
1724794438320	0.542961	85
1724794439077	0.339405	86
1724794440529	-0.084854	346
3	4
1729556377692	5.641266	605
1729556377659	4.435497	871
1729556378489	2.357216	604
1729556382206	8.406963	382
1729556383393	5.599388	379
1729556393800	0.238235	329
1729556396145	-0.166756	370
4	4
1739618080877	1.526939	845
1739618082688	1.422337	622
1739618082158	1.182587	859
1739618093114	-0.401070	621
1739618083502	1.493011	113
1739618082432	1.158249	347
1739618082433	1.067924	352
1739618085158	0.477249	109
3	2
1747901495138	1.479683	894
1747901493227	1.089130	605
1747901497021	-0.288960	604
1747901493803	1.840195	358
1747901495682	1.801044	65
3	2
1756962019288	1.076145	874
1756962018406	0.871868	579
1756962025374	-0.454124	577
1756962017936	2.246830	375
1756962021262	-0.623867	93
4	4
1773219059324	0.694477	598
1773219059562	0.595398	597
1773219058785	0.164574	842
1773219060779	0.058685	832
1773219058996	0.838596	92
1773219060658	0.652332	320
1773219060023	0.546329	93
1773219077967	-1.140743	90
4	6
1773420594585	2.525070	847
1773420595567	1.228943	578
1773420594048	0.610737	838
1773420596757	0.236919	587
1773420594682	2.164288	324
1773420595232	2.121487	328
1773420597300	2.003365	125
1773420597647	0.650623	122
1773420600631	-0.523972	321
1773420609637	-0.542305	327
5	4
1773648438997	2.269325	615
1773648438878	2.088104	617
1773648438777	1.801060	846
1773648439889	0.741669	837
1773648462025	-0.499702	591
