Event Number, Hits, Delta t, QDC, Layer 1 Hits, Layer 1 QDC, Layer 2 Hits, Layer 2 QDC, Layer 3 Hits, Layer 3 QDC, Layer 4 Hits, Layer 4 QDC, x1 (cm), y1 (cm), x2 (cm), y2 (cm), Adjacent Cut, Edge Cut
8054, 14, 20822, 22.83666, 5, 8.524449, 3, 4.479774, 2, 5.248039, 4, 4.584396, 17.16096, 18.44759, 61.57558, 77.78104, 0, 1
8055, 8, 2693, 15.25037, 2, 2.738075, 2, 5.523838, 2, 3.448585, 2, 3.539876, 68.42602, 2.115492, 48.05721, 8.604676, 1, 1
8056, 7, 19488, 9.261509, 2, 2.280235, 1, 1.995438, 2, 3.009758, 2, 1.976078, 85.52536, 51.72398, 84.10885, 44.21032, 1, 1
8057, 8, 3003, 13.87627, 2, 4.402367, 2, 2.474201, 2, 3.420296, 2, 3.579403, 68.6762, 72.89073, 92.67749, 42.50766, 1, 1
8058, 9, 16685, 16.45468, 3, 3.471936, 2, 5.032101, 2, 4.161827, 2, 3.788819, 96.73864, 50.82641, 76.58593, 94.33546, 1, 1
8059, 4, 28718, -2.449078, 1, -0.890644, 1, -0.657158, 1, -0.322979, 1, -0.578297, 49.47251, 78.86465, 67.33654, 33.10924, 1, 1
8060, 7, 4128, 11.06151, 2, 4.47131, 1, 1.363499, 2, 1.354801, 2, 3.871899, 87.71232, 32.53377, 75.4434, 27.50194, 1, 1
8061, 6, 12918, 12.4642, -1e+06, -1e+06, 2, 5.017353, 2, 2.560608, 2, 4.886242, -1e+06, 50.58697, 99.92366, 93.37644, 0, 1
8062, 8, 4543, 7.464356, 2, 1.932526, 2, 1.549641, 2, 1.920177, 2, 2.062012, 85.6023, 18.92789, 77.81008, 17.75129, 1, 1
8063, 7, 6421, 9.584235, 1, 0.634216, 2, 2.508396, 2, 3.276783, 2, 3.16484, 50.54604, 55.58715, 89.74348, 67.22136, 1, 1
8064, 8, 5647, 15.79097, 3, 2.388214, 2, 8.541988, 2, 2.306114, 1, 2.554657, 87.82804, 50.03017, 92.43429, 70.56576, 1, 1
8065, 8, 3781, 4.530904, 2, 0.905468, 2, 1.368671, 2, 0.800721, 2, 1.456044, 65.68166, 8.097229, 69.50537, 3.140141, 1, 1
8066, 6, 15207, 3.151984, -1e+06, -1e+06, 3, 2.854309, 1, -0.703976, 2, 1.001651, -1e+06, 7.336531, 69.3, 53.62675, 0, 0
8067, 10, 9100, 8.594746, 3, 2.389145, 1, 2.390583, 2, 0.190503, 4, 3.624515, 35.46937, 17.0296, 31.58744, 7.906673, 0, 0
8068, 8, 12948, 7.351155, 1, 1.691715, 3, 1.622208, 2, 2.158299, 2, 1.878933, 23.56316, 47.27449, 38.78569, 35.62402, 0, 1
8069, 5, 30894, 6.041019, 1, 2.318146, 2, 1.822437, 2, 1.900436, -1e+06, -1e+06, 85.8, 16.52522, 99.91095, -1e+06, 1, 1
8070, 9, 23796, 16.49317, 2, 8.87104, 2, 2.417809, 3, 2.09642, 2, 3.107902, 103.0715, 30.3961, 73.80197, 26.40932, 1, 0
8071, 7, 9275, 5.118411, 1, 0.780636, 2, 1.786995, 2, 1.40496, 2, 1.14582, 21.02413, 7.595588, 44.4477, 16.68707, 1, 1
8072, 7, 16367, 3.917721, 3, -1.511723, 1, 1.523251, 1, 1.6124, 2, 2.293793, 38.1957, 63.91121, 18.44998, 64.26297, 0, 1
8073, 7, 3211, 7.974572, 2, 2.127072, 1, 1.982609, 2, 1.496277, 2, 2.368614, 72.94002, 19.79216, 65.31677, 21.07928, 1, 1
8074, 6, 2896, 7.861164, 1, 1.982121, 2, 2.908424, 1, 1.296894, 2, 1.673725, 40.35821, 88.50952, 24.1504, 86.19557, 1, 1
8075, 8, 6848, 4.66431, 2, 1.355979, 2, 1.211315, 2, 0.7514, 2, 1.345616, 22.97927, 31.1935, 36.20274, 44.31098, 1, 1
8076, 7, 32449, 9.261795, 1, 2.322689, 2, 1.779369, 3, 2.339745, 1, 2.819992, 98.79745, 58.21348, 101.8153, 67.47829, 0, 1
8077, 7, 24142, 10.08694, 1, 3.370457, 2, 1.582756, 2, 2.169426, 2, 2.964298, 88.44919, 54.78359, 66.07185, 64.84814, 0, 1
8078, 6, 12420, 5.282841, 2, 1.033337, 1, 0.759384, 2, 1.56551, 1, 1.92461, 72.35667, 100.964, 76.83537, 94.34914, 1, 1
8079, 8, 31896, 10.25791, 2, 1.08432, 2, 2.036732, 2, 4.484428, 2, 2.652431, 75.44193, 93.48461, 98.36046, 82.6678, 1, 1
8080, 6, 5228, 4.966389, -1e+06, -1e+06, 2, 1.432282, 2, 1.25444, 2, 2.279667, -1e+06, 64.31324, 11.9646, 77.06967, 1, 1
8081, 13, 38581, 14.01766, 4, 4.923245, 5, 4.241988, 2, 2.754337, 2, 2.098091, 90.95079, 35.4739, 78.30261, 26.49941, 0, 1
8082, 10, 16566, 14.90648, 2, 2.586238, 3, 4.223222, 3, 5.555943, 2, 2.541076, 68.50985, 14.71634, 76.99059, 55.89658, 0, 1
8083, 4, 11043, -2.272649, -1e+06, -1e+06, 2, -1.908951, -1e+06, -1e+06, 2, -0.363698, -1e+06, 68.33148, -1e+06, 89.17271, 1, 1
8084, 8, 4633, 9.073609, 2, 1.184647, 2, 2.41716, 2, 3.199967, 2, 2.271835, 58.62578, 8.17838, 47.7961, 22.28752, 0, 1
8085, 8, 17477, 6.264221, 2, 1.83289, 3, 0.670028, 1, 2.180565, 2, 1.580738, 95.27812, 79.62297, 89.14508, 75.77917, 1, 1
8086, 9, 7837, 8.003101, 3, 2.070728, 2, 4.0126, 2, 3.186131, 2, -1.266358, 13.78611, 39.52495, 2.535976, 58.42486, 0, 1
8087, 10, 6535, 11.35263, 2, 2.600849, 2, 1.937664, 3, 1.849582, 3, 4.964539, 71.6671, 69.91545, 64.11167, 24.58491, 0, 1
8088, 8, 5832, 11.6901, 3, 3.326263, 2, 4.116474, 2, 2.075669, 1, 2.171692, 83.62969, 26.7279, 55.84523, 33.75341, 1, 1
8089, 7, 22836, 8.57714, 2, 0.412414, 2, 5.529503, 1, 1.457859, 2, 1.177364, 45.58928, 14.61754, 31.26195, 17.91886, 0, 1
8090, 7, 2588, 9.43978, 2, 2.078449, 2, 3.208366, 1, 2.05167, 2, 2.101295, 91.35733, 71.69842, 88.48422, 75.64277, 1, 1
8091, 8, 5331, 6.946317, -1e+06, -1e+06, 3, 2.175912, 3, 2.65036, 2, 2.120045, -1e+06, 64.25524, 77.74721, 32.47965, 0, 1
8092, 7, 6049, 9.838176, 2, 1.194431, 2, 1.261902, 2, 5.933429, 1, 1.448414, 54.45616, 74.52204, 43.73216, 65.76409, 1, 1
8093, 8, 18960, 7.095169, 2, 2.04142, 2, 2.063591, 3, 1.04628, 1, 1.943878, 31.30483, 94.56656, 47.98529, 86.03224, 0, 1
8094, 7, 6839, 10.96089, 2, 2.816868, 2, 3.044838, 1, 2.256771, 2, 2.842415, 85.72436, 31.09273, 81.2166, 57.59826, 1, 1
8095, 9, 4163, 13.471, 1, 3.191803, 4, 5.501561, 2, 1.114846, 2, 3.662788, 101.48, 38.84329, 98.68402, 56.73282, 0, 1
8096, 7, 31348, 12.21138, 2, 4.15773, 2, 3.163711, 1, 2.415936, 2, 2.474003, 72.47136, 73.0259, 55.20242, 62.25637, 1, 1
8097, 7, 3985, 8.849517, 2, 1.840439, 2, 3.262142, 1, 1.946918, 2, 1.800018, 78.78478, 62.45903, 82.97686, 52.24803, 1, 1
8098, 7, 11082, 8.246273, 2, 0.950943, 1, 2.256744, 2, 2.840725, 2, 2.197861, 79.684, 90.28055, 71.50006, 82.18472, 1, 1
8099, 8, 4415, 8.480389, 2, 0.653682, 2, 1.445766, 2, 4.137494, 2, 2.243447, 55.49232, 80.14515, 59.05037, 72.1781, 1, 1
8100, 8, 4232, 10.40832, 2, 2.445389, 2, 1.977505, 2, 3.314121, 2, 2.671307, 32.04962, 18.96134, 59.39543, 23.96058, 1, 1
8101, 11, 4783, 11.90565, 4, 1.531833, 4, 5.632393, 2, 2.282203, 1, 2.459225, 56.34229, 50.59539, 55.51441, 38.73926, 0, 1
8102, 8, 9298, 11.86807, 2, 2.69453, 2, 1.564422, 2, 4.836925, 2, 2.772197, 62.90775, 20.37078, 85.17627, 11.47183, 1, 1
8103, 8, 3583, 5.331776, 2, 1.245331, 2, 2.073063, 2, 0.754097, 2, 1.259285, 58.20376, 72.86508, 53.72501, 76.34168, 1, 1
8104, 7, 8522, 4.817317, 1, 1.529957, 2, 1.516658, 2, 0.512951, 2, 1.257751, 24.46925, 7.736823, 22.50519, 0.6900883, 1, 0
8105, 8, 5569, 7.008179, 2, 1.625893, 2, 2.193764, 2, 1.164959, 2, 2.023563, 21.18686, 70.62359, 15.05978, 77.43027, 1, 1
8106, 7, 9643, 3.812553, 2, -0.161251, 2, 2.229523, 1, 1.044765, 2, 0.699516, 7.657759, 37.11175, 18.38267, 39.00006, 1, 1
8107, 10, 4102, 14.71619, 4, 5.797576, 2, 4.048896, 2, 2.769367, 2, 2.100353, 70.16786, 91.22405, 87.4746, 77.41862, 1, 1
8108, 8, 25099, 7.412915, 3, 0.747151, 2, 2.277096, 2, 2.497726, 1, 1.890942, 52.10919, 100.5527, 22.28112, 103.0226, 1, 1
8109, 9, 4563, 8.091934, 2, 2.402767, 3, 2.412636, 2, 1.66925, 2, 1.607281, 74.07987, 54.23367, 55.96769, 46.81086, 0, 1
8110, 7, 7585, 8.272613, 2, 2.209343, 2, 2.116829, 1, 2.125797, 2, 1.820644, 95.02462, 38.01386, 98.31091, 46.54793, 1, 1
8111, 8, 3235, 11.38757, 2, 3.403381, 2, 1.801098, 2, 4.262725, 2, 1.920365, 76.18879, 41.96631, 62.28381, 45.02062, 1, 1
8112, 7, 4489, 7.280109, 1, 1.677841, 2, 2.554542, 2, 1.066403, 2, 1.981323, 67.60275, 19.29923, 58.10948, 29.02014, 1, 1
8113, 8, 8017, 6.533383, 2, 1.522766, 2, 1.444187, 2, 1.846386, 2, 1.720044, 35.06889, 10.3587, 51.16966, 28.33384, 1, 1
8114, 9, 11819, 9.999932, 2, 2.703728, 3, 2.362141, 2, 1.483509, 2, 3.450554, 79.91067, 95.7903, 63.27564, 95.70972, 1, 1
8115, 8, 31224, 8.723927, 1, 2.293221, 3, 0.603855, 2, 3.597305, 2, 2.229546, 87.10614, 70.22303, 78.91648, 57.09585, 1, 1
8116, 7, 4092, 5.757714, 2, 1.30312, 2, 1.703014, 2, 1.395947, 1, 1.355633, 27.55767, 83.68201, 38.6624, 85.88186, 1, 1
8117, 6, 2396, 3.866913, -1e+06, -1e+06, 2, 1.905243, 2, 0.992038, 2, 0.969632, -1e+06, 42.18416, 22.24011, 44.54599, 1, 1
8118, 16, 27839, 8.565545, 6, 1.263344, 4, 3.603375, 2, 1.965313, 4, 1.733513, 133.8631, 80.41491, 57.31551, 85.65408, 0, 1
8119, 8, 8715, 14.67189, 3, 3.763557, 2, 6.557461, 2, 1.822384, 1, 2.528488, 87.7763, 56.62593, 55.91946, 71.60075, 1, 1
8120, 6, 22827, 6.19106, 1, 6.009377, 2, 2.044342, 3, -1.862659, -1e+06, -1e+06, 70.95, 87.50387, 62.46369, -1e+06, 0, 1
8121, 9, 14184, 7.581299, 2, 2.950748, 3, 1.091343, 2, 1.64819, 2, 1.891018, 31.57759, 49.49348, 14.39067, 71.46156, 0, 1
8122, 6, 4971, 8.132301, 1, 2.441135, 2, 3.67791, 1, 1.459049, 2, 0.554207, 80.51211, 0.0002592475, 85.78376, 1.649513, 1, 0
8123, 8, 4812, 8.751522, 2, 3.648304, 2, 2.037693, 2, 1.384117, 2, 1.681408, 59.33944, 74.11939, 48.08005, 63.39813, 1, 1
8124, 8, 2765, 15.56417, 2, 4.020062, 2, 3.807694, 2, 3.516376, 2, 4.220035, 48.29818, 73.65844, 63.30379, 29.38807, 1, 1
8125, 7, 3238, 5.025935, 1, 1.458092, 2, 1.74018, 2, 0.950466, 2, 0.877197, 14.70371, 31.57169, 4.473274, 15.56346, 1, 1
8126, 9, 3245, 7.635261, 2, 0.516976, 2, 3.230743, 3, 2.822315, 2, 1.065227, 69.48521, 9.456672, 74.92727, 12.78394, 1, 1
8127, 8, 3875, 8.968188, 2, 1.418911, 2, 3.661156, 2, 1.03918, 2, 2.848941, 48.75873, 58.81322, 72.35542, 63.78453, 1, 1
8128, 8, 20202, 11.4375, 2, 2.084355, 1, 2.520248, 3, 3.080952, 2, 3.751945, 100.2625, 98.22823, 63.49756, 85.04556, 1, 1
8129, 7, 7742, 6.179489, 2, 1.337604, 1, 1.353203, 2, 1.883976, 2, 1.604706, 19.23635, 19.1684, 12.55621, 42.99047, 1, 1
8130, 10, 21362, 9.363875, 1, 3.850002, 5, 7.95386, 4, -2.439987, -1e+06, -1e+06, 23.1, 76.81411, 5.565637, -1e+06, 0, 1
8131, 6, 4671, 4.743084, 2, 0.756428, 1, 1.536156, 2, 0.97208, 1, 1.47842, 51.74887, 2.9976, 51.74547, 12.91938, 1, 1
8132, 10, 14434, 13.24848, -1e+06, -1e+06, 3, 3.186173, 3, 5.674056, 4, 4.388249, -1e+06, 103.3519, 79.64135, 18.77838, 1, 0
8133, 10, 8839, 23.08307, 3, 9.92849, 2, 2.623806, 2, 5.933231, 3, 4.597545, 83.58709, 82.94924, 79.71463, 62.29785, 0, 1
8134, 7, 10078, 9.446864, 3, 6.305816, 2, 2.175346, 1, 1.587856, 1, -0.622154, 7.292293, 29.1353, 15.99709, 38.88851, 1, 1
8135, 6, 19281, 4.698978, 1, -1.037205, 1, 1.362125, 2, 0.953823, 2, 3.420235, 74.77166, 103.8858, 93.67663, 94.21711, 1, 0
8136, 9, 14379, 3.127721, 4, -1.678665, 1, 1.510216, 2, 1.039776, 2, 2.256394, 76.0778, 101.3922, 72.88781, 99.92201, 1, 1
8137, 6, 6126, 4.643401, 2, 1.017189, 2, 1.74731, 2, 1.878902, -1e+06, -1e+06, 13.57645, 89.13843, -0.03471591, -1e+06, 1, 0
8138, 7, 12480, 9.565819, 1, -1.057049, 2, 4.970348, 2, 2.77966, 2, 2.87286, 69.13819, 103.1161, 89.09182, 80.57677, 1, 0
8139, 8, 36268, 6.212742, 2, 0.794014, 1, 1.096252, 1, 2.440819, 4, 1.881657, 101.9542, 2.809835, 103.2428, 29.36661, 1, 0
8140, 7, 23495, 9.460746, 2, 2.007763, 2, 2.939724, 2, 3.828422, 1, 0.684837, 98.97185, 90.80388, 89.21523, 103.3411, 1, 0
8141, 5, 4850, 3.838375, 1, 0.543701, 2, 1.514778, -1e+06, -1e+06, 2, 1.779896, 31.35, 17.67516, -1e+06, 19.40093, 1, 1
8142, 11, 20008, 7.781391, 3, 1.935395, 4, 3.519115, 3, 2.915432, 1, -0.588551, 50.82627, 32.11972, 46.15184, 45.92975, 0, 1
8143, 8, 16414, 5.400826, 2, 0.817635, 2, 1.436371, 2, 2.665775, 2, 0.481045, 12.96444, 42.38075, 3.889874, 41.88666, 1, 1
8144, 8, 16863, 9.728911, 1, 2.190639, 2, 2.162014, 2, 3.13211, 3, 2.244148, 90.79643, 78.50433, 102.4341, 81.25009, 0, 1
8145, 4, 45574, -2.022576, -1e+06, -1e+06, 2, -0.96143, 1, -0.199219, 1, -0.861927, -1e+06, 48.03607, 103.95, 99, 0, 0
8146, 7, 3110, 10.25505, 1, 1.754459, 2, 2.967678, 2, 2.258919, 2, 3.273998, 67.46483, 82.72568, 85.37575, 92.27482, 1, 1
8147, 8, 7515, 9.159353, 3, 1.263768, 1, 3.977905, 2, 1.797074, 2, 2.120606, 66.11158, 92.68209, 34.57541, 81.01181, 1, 1
8148, 8, 16160, 7.494976, 1, -0.366413, 1, 0.477966, 2, 4.702809, 4, 2.680614, 61.344, 104.2481, 20.21844, 66.98872, 1, 0
8149, 7, 6312, 8.214893, 2, 1.59592, 2, 2.324303, 2, 2.028999, 1, 2.265671, 5.136836, 42.93388, 28.79569, 60.61487, 1, 1
8150, 4, 15165, -2.104443, 1, -1.287621, 1, -0.628132, 1, -0.323639, 1, 0.134949, 38.46586, 51.76524, 65.13844, 11.13649, 1, 1
8151, 5, 1361, 8.404621, 1, 2.120884, 2, 2.737808, 1, 1.956791, 1, 1.589138, 75.51408, 88.82561, 68.13263, 78.23132, 1, 1
8152, 10, 20890, 15.56311, 2, 2.790444, 3, 2.878438, 3, 6.29702, 2, 3.597207, 26.51673, 63.43791, 56.4476, 57.24658, 0, 1
8153, 7, 9827, 3.326953, 2, 1.515594, 1, -0.579849, 2, 0.58078, 2, 1.810428, 1.409291, 24.53134, 10.13741, 20.90239, 1, 0
8154, 7, 3115, 3.461201, 2, 0.339222, 1, 1.468964, 2, 1.190109, 2, 0.462906, 38.19266, 9.252507, 39.969, 17.23667, 1, 1
8155, 8, 13719, 6.58292, 2, 1.727398, 1, 1.636318, 3, 1.771152, 2, 1.448052, 59.95771, 55.90259, 80.15351, 63.20825, 0, 1
8156, 8, 6599, 12.79084, 2, 5.953819, 2, 4.793011, 2, 0.294941, 2, 1.749073, 102.7638, 57.33714, 93.26526, 47.82876, 1, 0
8157, 6, 3673, 7.259587, 2, 3.738537, 1, -0.282169, 2, 0.927231, 1, 2.875988, 73.22543, 70.04941, 59.6268, 81.511, 1, 1
8158, 6, 7809, 11.32217, 1, 3.494839, 1, 4.107834, 2, 1.063092, 2, 2.65641, 22.90082, 84.30546, 10.87263, 55.98035, 1, 1
8159, 5, 16349, -2.566067, 1, -0.350498, 2, -1.578045, -1e+06, -1e+06, 2, -0.637524, 97.35, 52.33374, -1e+06, 62.51661, 0, 1
8160, 13, 44120, -1.300637, 4, 2.982597, 4, -2.258602, 4, -1.559765, 1, -0.464867, 68.77867, 77.46897, 35.16561, 38.26307, 0, 1
8161, 10, 12620, 15.92064, 2, 5.387741, 3, 4.819617, 4, 4.913743, 1, 0.799534, 15.93742, 60.63988, 60.64871, 90.6257, 1, 1
8162, 4, 13945, -2.087463, -1e+06, -1e+06, 2, -1.225326, -1e+06, -1e+06, 2, -0.862137, -1e+06, 10.43813, -1e+06, 21.13522, 0, 0
8163, 7, 5277, 9.565719, 1, 0.449924, 2, 3.416073, 2, 2.496589, 2, 3.203133, 49.83793, 76.85155, 74.23643, 79.71949, 1, 1
8164, 7, 3251, 5.428146, 1, 0.944569, 2, 1.137157, 2, 1.389759, 2, 1.956661, 42.24724, 68.97727, 43.4109, 65.78742, 1, 1
8165, 5, 30338, -2.946576, -1e+06, -1e+06, 2, -1.591679, 2, -0.592556, 1, -0.762341, -1e+06, 31.31717, 71.88776, 14.85, 0, 1
8166, 8, 4222, 8.283829, 2, 1.378666, 2, 1.274849, 2, 2.24593, 2, 3.384384, 2.593028, 44.16497, 8.213459, 51.51861, 1, 1
8167, 8, 16479, 9.44688, 1, 2.665993, 3, 1.050414, 2, 2.504734, 2, 3.225739, 57.9794, 53.44979, 77.43103, 61.02744, 0, 1
8168, 7, 3070, 5.015897, 2, 0.570992, 2, 1.066075, 2, 1.377369, 1, 2.001461, 57.01333, 26.78514, 39.85567, 30.79444, 1, 1
8169, 7, 5808, 9.108707, -1e+06, -1e+06, 2, 4.732883, 3, 1.703919, 2, 2.671905, -1e+06, 76.62942, 55.27239, 97.11561, 0, 1
8170, 8, 5957, 8.631477, 3, 1.599285, 1, 3.095264, 2, 1.277527, 2, 2.659401, 56.43623, 40.77205, 67.98292, 40.58051, 1, 1
8171, 7, 32603, 4.86591, 2, 1.255478, 1, 2.081188, 2, 0.329926, 2, 1.199318, 49.04014, 46.90587, 39.78511, 39.9429, 1, 1
8172, 4, 1973, 5.668651, 1, 0.548607, 1, 0.835239, 2, 4.284805, -1e+06, -1e+06, 3.3, 26.4, 10.85301, -1e+06, 1, 1
8173, 7, 24710, 9.865009, 2, 3.458343, 2, 4.130875, 3, 2.275791, -1e+06, -1e+06, 92.07684, 70.40968, 87.53228, -1e+06, 1, 1
8174, 4, 2341, 3.647903, -1e+06, -1e+06, 1, 1.191292, 1, 0.576572, 2, 1.880039, -1e+06, 95.7, 28.05, 93.46419, 1, 1
8175, 9, 34448, 6.907753, 2, 1.723854, 2, 2.311894, 3, 1.525306, 2, 1.346699, 79.24673, 63.73554, 86.4665, 72.01593, 1, 1
8176, 8, 19823, 7.838626, 2, 1.964302, 2, 2.015159, 2, 1.76091, 2, 2.098255, 33.70502, 66.55053, 58.47655, 68.82486, 1, 1
8177, 4, 16608, -1.949322, -1e+06, -1e+06, 2, -1.391647, 1, -0.158234, 1, -0.399441, -1e+06, 79.91391, 41.25, 8.25, 1, 1
8178, 6, 6030, 7.497825, 2, 1.191406, 1, 4.985119, 2, 1.547561, 1, -0.226261, 78.42945, 13.48428, 81.59184, 5.121076, 1, 1
8179, 7, 3082, 6.517128, 1, 1.212399, 2, 3.094047, 2, 0.849537, 2, 1.361145, 70.86901, 34.36191, 73.27079, 24.37232, 1, 1
8180, 5, 4187, 3.243184, 1, -0.504951, 1, 0.510441, 1, 1.56501, 2, 1.672684, 0.3621434, 96.92176, 4.377345, 94.62132, 1, 0
8181, 7, 11764, 6.435336, 2, 1.387897, 1, 0.124371, 2, 1.93394, 2, 2.989128, 5.108836, 31.22047, 20.16863, 59.65717, 1, 1
8182, 8, 5841, 11.04632, 2, 1.816215, 2, 2.654129, 2, 3.640446, 2, 2.935532, 36.94656, 15.84489, 67.94584, 20.56491, 1, 1
8183, 5, 3151, 8.777329, 2, 1.414696, -1e+06, -1e+06, 1, 3.004211, 2, 4.358422, 79.52202, -1e+06, 62.7, 91.6788, 1, 1
8184, 8, 7336, 7.587519, 2, 1.703624, 2, 2.859035, 2, 0.94857, 2, 2.07629, 25.49602, 9.716406, 42.53102, 28.09858, 1, 1
8185, 6, 3746, 6.303353, 1, 1.381466, 2, 1.94804, 2, 0.773388, 1, 2.200459, 71.74751, 42.59831, 68.23799, 44.12488, 1, 1
8186, 6, 3558, 6.512374, 2, 0.92321, 1, 0.935074, 1, 1.677608, 2, 2.976482, 8.855634, 89.56709, 7.82002, 92.83678, 1, 1
8187, 8, 4366, 8.175267, 2, 1.117382, 2, 2.955891, 2, 0.981556, 2, 3.120438, 57.72375, 32.02268, 51.41666, 33.13984, 1, 1
8188, 7, 2926, 5.160463, 2, 1.242333, 2, 0.961918, 1, 0.95274, 2, 2.003472, 35.29734, 25.78817, 45.12717, 28.9547, 1, 1
8189, 6, 3831, 7.242173, 2, 2.191986, 1, 1.998131, 2, 1.623547, 1, 1.428509, 37.33194, 20.17772, 70.10777, 11.90312, 1, 1
8190, 7, 2769, 4.450305, 2, 0.633243, 1, 1.951004, 2, 0.27275, 2, 1.593308, 70.84368, 2.993555, 54.56974, 6.023267, 1, 1
8191, 7, 19103, 10.90264, 1, 4.280289, 4, 3.424431, 1, 2.448257, 1, 0.74966, 18.49991, 62.51288, 10.11701, 0.2646562, 0, 0
8192, 8, 5595, 8.206121, 2, 3.006996, 2, 2.560299, 2, 1.571393, 2, 1.067433, 59.80104, 63.9125, 47.46572, 67.23805, 1, 1
8193, 7, 2514, 7.766255, 2, 2.414822, 2, 1.870224, 2, 1.203102, 1, 2.278107, 55.03704, 64.13443, 53.72641, 60.78146, 1, 1
8194, 4, 12441, -1.312668, 1, -1.268082, 1, -0.134373, 2, 0.089787, -1e+06, -1e+06, 64.35, 54.45, 53.21274, -1e+06, 1, 1
8195, 8, 5327, 7.775905, 2, 2.055916, 2, 2.308479, 2, 1.543884, 2, 1.867626, 62.19408, 73.2392, 44.90547, 68.60349, 1, 1
8196, 8, 2675, 8.790689, 2, 4.604573, 2, 1.068615, 2, 2.175511, 2, 0.94199, 84.41415, 29.69716, 92.44256, 40.30026, 1, 1
8197, 8, 16209, 5.561056, 2, 0.974258, 2, 1.549335, 2, 0.588249, 2, 2.449214, 81.71918, 67.83997, 72.9435, 77.50046, 1, 1
8198, 6, 6232, 7.092229, 1, 1.463146, 2, 1.090214, 2, 2.364514, 1, 2.174355, 56.8774, 43.46702, 78.21717, 48.14511, 1, 1
8199, 5, 15134, -3.813431, 1, -1.316162, 2, -1.554295, -1e+06, -1e+06, 2, -0.942974, 79.2, 21.73437, -1e+06, 9.25945, 0, 1
8200, 8, 8365, 12.81138, 2, 1.447124, 1, 2.034256, 3, 5.40564, 2, 3.924362, 0.9043871, 100.0468, 41.60861, 67.83384, 1, 1
8201, 7, 7159, 8.002476, 1, 2.051617, 2, 1.904655, 2, 2.220845, 2, 1.825359, 51.69111, 47.36213, 56.56641, 28.00083, 1, 1
8202, 8, 4381, 7.77249, 2, 2.182842, 2, 2.659694, 2, 1.371307, 2, 1.558647, 71.56607, 47.56952, 83.35423, 37.50955, 1, 1
8203, 8, 17396, 4.932449, 2, 1.206169, 1, 1.853561, 2, 1.549061, 3, 0.323658, 22.73274, 41.28888, 32.04862, 44.39001, 1, 1
8204, 8, 16960, 7.474408, -1e+06, -1e+06, 3, 2.810166, 3, 2.201858, 2, 2.462384, -1e+06, 40.27885, 20.30951, 79.56752, 0, 1
8205, 9, 23308, 9.326332, 4, 0.862133, 1, 2.484306, 2, 2.173222, 2, 3.806671, 48.41923, 99.38072, 46.78569, 69.11744, 1, 1
8206, 8, 11795, 8.831526, 2, 2.859265, 2, 0.876008, 2, 1.737011, 2, 3.359242, 66.79378, 55.60849, 69.85202, 89.587, 1, 1
8207, 8, 21607, 6.852649, 2, 1.708954, 2, 1.489284, 2, 1.878712, 2, 1.775699, 57.75697, 32.6395, 31.24861, 10.03154, 1, 1
8208, 8, 21533, 4.085888, 2, 0.832222, 1, 0.654011, 3, -0.034012, 2, 2.633667, 53.10016, 13.88141, 65.11795, 4.326271, 1, 1
8209, 8, 3633, 8.068882, 2, 1.667629, 1, 1.015022, 3, 4.150765, 2, 1.235466, 61.37506, 77.63781, 64.42076, 71.79624, 0, 1
8210, 7, 5862, 7.664086, 1, 2.214565, 2, 1.272084, 2, 3.223724, 2, 0.953713, 0.06465912, 77.84561, 2.37843, 86.39827, 1, 0
8211, 5, 13420, 5.053317, 3, 1.673461, -1e+06, -1e+06, 1, 1.584175, 1, 1.795681, 35.1792, -1e+06, 34.65, 84.15, 0, 1
8212, 7, 2881, 7.090961, 2, 1.974025, 2, 2.3171, 1, 1.286446, 2, 1.51339, 38.09778, 21.89994, 49.49482, 25.04126, 1, 1
8213, 5, 8326, 5.233536, 2, 3.541298, 1, 3.049763, 2, -1.357525, -1e+06, -1e+06, 32.48109, 102.3, 5.328908, -1e+06, 0, 1
8214, 7, 5467, 8.185642, 2, 1.151573, 2, 2.566124, 1, 1.529057, 2, 2.938888, 58.45245, 75.90222, 54.26395, 71.41019, 1, 1
8215, 4, 16868, -2.295445, 1, -0.838848, 1, 0.012714, 1, -0.638432, 1, -0.830879, 37.55516, 59.93569, 57.7326, 39.22396, 1, 1
8216, 6, 6258, 5.27184, 2, 1.260136, 1, 0.230656, 1, 1.179085, 2, 2.601963, 77.1016, 10.59479, 67.66448, 21.91996, 1, 1
8217, 7, 3229, 7.378082, 2, 1.805741, 1, 1.665401, 2, 1.423725, 2, 2.483215, 35.72769, 51.13105, 9.789164, 49.75192, 1, 1
8218, 7, 3386, 5.750984, 2, 1.860519, 2, 0.954647, 2, 1.125263, 1, 1.810555, 3.289539, 19.43829, 8.11924, 37.46282, 1, 1
8219, 8, 13897, 6.718396, 2, 2.639775, 1, 0.469479, 2, 2.483657, 3, 1.125485, 49.91421, 53.10329, 61.63557, 38.49482, 1, 1
8220, 6, 2711, 7.728944, 2, 1.623908, 2, 2.40343, 1, 1.465919, 1, 2.235687, 88.58975, 102.4461, 86.41427, 103.5666, 1, 0
8221, 7, 12427, 8.915333, 1, 0.802258, 2, 2.726356, 2, 3.688915, 2, 1.697804, 72.59306, 38.06025, 49.51524, 44.96523, 0, 1
