Event Number, Hits, Delta t, QDC, Layer 1 Hits, Layer 1 QDC, Layer 2 Hits, Layer 2 QDC, Layer 3 Hits, Layer 3 QDC, Layer 4 Hits, Layer 4 QDC, x1 (cm), y1 (cm), x2 (cm), y2 (cm), Adjacent Cut, Edge Cut
7200, 8, 14142, 7.445911, 3, 0.024421, 2, 2.978809, 1, 2.598637, 2, 1.844044, -683.0567, 44.04409, 54.32283, 23.07433, 0, 1
7201, 4, 26383, -2.681309, -1e+06, -1e+06, 2, -1.739365, 2, -0.941944, -1e+06, -1e+06, -1e+06, 53.07199, 57.72405, -1e+06, 0, 1
7202, 7, 24255, -0.158422, 3, -2.401455, -1e+06, -1e+06, 2, 1.027248, 2, 1.215785, 8.392557, -1e+06, 23.89833, 8.760229, 1, 1
7203, 8, 4358, 8.667355, 2, 1.584156, 2, 2.502564, 2, 2.058277, 2, 2.522358, 81.51751, 77.94388, 73.06727, 65.07632, 1, 1
7204, 8, 22896, 5.347153, 2, 1.559578, 3, 2.190914, 2, 0.185555, 1, 1.411106, 13.92733, 96.26168, 26.16658, 92.48863, 1, 1
7205, 5, 18404, 5.400319, -1e+06, -1e+06, 3, 0.854165, 1, 2.281677, 1, 2.264477, -1e+06, 75.85991, 16.5, 23.1, 1, 1
7206, 7, 4215, 12.29772, 1, 3.675777, 2, 4.733181, 2, 2.035595, 2, 1.853172, 97.89949, 61.67098, 97.28298, 39.10652, 1, 1
7207, 7, 24796, 6.824424, 2, 2.135418, 2, 1.318695, 1, 2.602539, 2, 0.767772, 94.30134, 17.35887, 102.5362, 26.8269, 1, 1
7208, 6, 20951, 5.493576, 2, 2.923836, 1, 1.111538, 1, 0.503944, 2, 0.954258, 22.90489, 54.13566, 4.282084, 68.26932, 1, 1
7209, 7, 3740, 5.11496, 2, 1.443946, 2, 2.003914, 2, 0.906426, 1, 0.760674, 31.39323, 46.74549, 46.29894, 42.10569, 1, 1
7210, 8, 2821, 9.028226, 4, 2.204274, 2, 3.433842, 1, 1.812462, 1, 1.577648, 48.49309, 9.308791, 44.76245, 6.879776, 0, 1
7211, 8, 10693, 4.848308, 2, 1.296879, 2, 0.187919, 2, 1.315536, 2, 2.047974, 11.14835, 57.37068, 13.03822, 65.18521, 1, 1
7212, 8, 29705, 4.009022, 3, 0.896095, 3, 1.472988, 1, 2.110943, 1, -0.471004, 103.0453, 93.55047, 103.2163, 81.75735, 0, 0
7213, 7, 5372, 6.628815, 2, 2.728157, 1, 0.225086, 2, 2.030663, 2, 1.644909, 57.68309, 52.38312, 68.01758, 79.35366, 1, 1
7214, 8, 9787, 5.198368, 2, 0.295998, 2, 2.219719, 2, 1.522915, 2, 1.159736, 57.81562, 61.93642, 46.83409, 47.62948, 1, 1
7215, 8, 7618, 8.145776, 2, 2.086094, 2, 2.975106, 2, 2.120461, 2, 0.964115, 89.12759, 87.07801, 93.14544, 71.39549, 0, 1
7216, 9, 11515, 10.37567, 3, 2.727096, 2, 2.809627, 2, 2.521481, 2, 2.317467, 73.68264, 66.52861, 53.54247, 46.60994, 0, 1
7217, 5, 31439, 2.658657, 1, -0.662174, 1, 1.422546, 2, 0.773762, 1, 1.124523, 52.81525, 103.6966, 71.37893, 103.9907, 1, 0
7218, 7, 3427, 7.518089, 2, 1.082375, 2, 3.210353, 2, 1.591629, 1, 1.633732, 1.490124, 44.03765, 10.45868, 58.94803, 1, 1
7219, 6, 3912, 6.085891, -1e+06, -1e+06, 2, 0.836429, 2, 2.190399, 2, 3.059063, -1e+06, 66.30002, 84.49976, 61.88549, 1, 1
7220, 8, 14227, 13.69849, 2, 3.629505, 1, 3.28973, 2, 2.773918, 3, 4.005333, 91.34748, 50.83115, 67.95634, 64.03494, 1, 1
7221, 7, 20644, 12.03342, 2, 1.921013, 2, 3.875, 1, 2.562397, 2, 3.675015, 74.2828, 75.72666, 56.36869, 63.68277, 1, 1
7222, 7, 27208, 5.503139, 2, 1.285389, 2, 1.334877, 1, 0.967033, 2, 1.91584, 18.31475, 7.299617, 19.26065, 26.56888, 0, 1
7223, 7, 6932, 7.598931, 2, 1.476147, 2, 2.243187, 2, 2.485405, 1, 1.394192, 71.66183, 30.2948, 74.9779, 52.27587, 1, 1
7224, 6, 4173, 5.370971, 2, 0.925976, 1, 1.538513, 2, 1.145999, 1, 1.760483, 38.46727, 53.16232, 30.72353, 63.85562, 1, 1
7225, 4, 6614, 0.229908, -1e+06, -1e+06, 2, 0.311897, -1e+06, -1e+06, 2, -0.081989, -1e+06, 103.0924, -1e+06, 60.43829, 1, 1
7226, 10, 20909, 9.828644, 3, 2.601532, 1, 2.891914, 4, 1.480672, 2, 2.854526, 20.64062, 36.04433, 71.4165, 41.59134, 0, 1
7227, 10, 22855, 3.367871, 2, 2.087933, 3, -0.421322, 2, 1.263939, 3, 0.437321, 103.5054, 51.26308, 100.7085, 45.38824, 1, 0
7228, 5, 37569, -2.902489, 2, -2.406834, -1e+06, -1e+06, 2, 0.280731, 1, -0.776386, 21.42501, -1e+06, 37.08733, 66, 0, 1
7229, 6, 19921, 4.820179, 1, 2.763393, 2, 2.379124, -1e+06, -1e+06, 3, -0.322338, 11.55, 79.0059, -1e+06, 67.52887, 0, 1
7230, 7, 2970, 8.477882, 2, 0.671337, 2, 2.938534, 2, 2.676338, 1, 2.191673, 55.17145, 6.764756, 25.16524, 18.47136, 1, 1
7231, 8, 6197, 9.195183, 2, 5.187145, 2, 0.849121, 3, 1.191792, 1, 1.967125, 48.11434, 67.84449, 5.053906, 69.38836, 0, 1
7232, 6, 3930, 5.236394, 1, 0.945557, 2, 0.899594, 1, 1.028046, 2, 2.363197, 36.87494, 72.68709, 17.23511, 51.03201, 1, 1
7233, 7, 21776, 6.367157, 2, 0.376431, 2, 1.596248, 1, 2.526112, 2, 1.868366, 72.46071, 94.29629, 76.49228, 91.46858, 1, 1
7234, 7, 6738, 3.563588, 2, 0.315411, 2, 0.329525, 1, 1.255768, 2, 1.662884, 16.22564, 32.63586, 10.84562, 29.81898, 1, 1
7235, 8, 3887, 8.22796, 2, 1.908993, 2, 2.276978, 2, 1.721543, 2, 2.320446, 58.62575, 90.74661, 48.57564, 74.86919, 1, 1
7236, 6, 3839, 8.528278, 1, 2.271927, 2, 2.156544, 2, 1.852771, 1, 2.247036, 63.1317, 77.5691, 58.80682, 85.03291, 1, 1
7237, 8, 6670, 8.830426, 2, 2.03434, 2, 3.001248, 2, 1.773708, 2, 2.02113, 89.64317, 48.00518, 91.99929, 53.89155, 1, 1
7238, 9, 18488, 8.312667, 3, 4.078476, 2, 1.779449, 2, 0.743259, 2, 1.711483, 56.91467, 85.34093, 33.55353, 102.1622, 1, 0
7239, 18, 7333, 25.40531, 4, 5.268799, 7, 5.105389, 3, 7.637326, 4, 7.393799, 80.30067, 56.90544, 76.65231, 85.00544, 0, 0
7240, 6, 17892, 8.869072, 1, 2.397896, 1, 2.098938, 2, 2.673615, 2, 1.698623, 86.13793, 63.04584, 77.96226, 65.07219, 0, 1
7241, 7, 42879, 9.870743, 3, 2.60661, 2, 2.663147, 1, 2.318691, 1, 2.282295, 84.72383, 93.72909, 74.12581, 100.1459, 1, 1
7242, 10, 32552, 6.4376, 4, 0.274239, 2, 1.354404, 2, 2.401772, 2, 2.407185, 178.0052, 20.78296, 90.07286, 29.78004, 0, 1
7243, 5, 3155, 8.169517, 1, 2.440807, 1, 2.493259, 1, 2.033409, 2, 1.202042, 83.47724, 23.83518, 79.0956, 12.81087, 1, 1
7244, 7, 6049, 8.758385, 2, 1.010868, 1, 2.873558, 2, 2.68354, 2, 2.190419, 80.69821, 23.92734, 92.18846, 28.47492, 1, 1
7245, 7, 9711, 8.197994, 2, 1.949646, 1, 2.969212, 2, 1.996109, 2, 1.283027, 60.33692, 4.260478, 79.53886, 6.533212, 1, 1
7246, 9, 17718, 20.39673, 3, 8.934581, 2, 5.233403, 2, 1.791695, 2, 4.43705, 77.5689, 80.271, 21.83721, 58.35738, 0, 1
7247, 8, 2350, 5.553106, 2, -0.337135, 2, 1.500676, 2, 1.688931, 2, 2.700634, 43.35402, 63.602, 50.98081, 61.26154, 1, 1
7248, 12, 28390, 9.080385, 1, -0.661041, 3, 4.061226, 2, 3.481724, 6, 2.198476, 54.61807, 105.5866, 28.99091, 69.85362, 0, 0
7249, 7, 5125, 7.454774, 2, 2.362423, 1, 2.085503, 2, 1.733631, 2, 1.273217, 20.86383, 39.41233, 9.061264, 26.90992, 1, 1
7250, 9, 5991, 10.50915, 3, 2.091935, 2, 3.658665, 2, 1.866711, 2, 2.891842, 69.22113, 46.94153, 52.89979, 78.34716, 1, 1
7251, 7, 4217, 6.164131, 2, 1.821335, 2, 1.555622, 2, 1.139385, 1, 1.647789, 7.848819, 34.03711, 5.100963, 35.46473, 1, 1
7252, 6, 18521, 6.313203, -1e+06, -1e+06, 2, 1.059693, 2, 2.426556, 2, 2.826954, -1e+06, 47.60526, 70.9941, 49.11562, 1, 1
7253, 7, 14928, 5.953879, 2, 1.090843, 2, 1.751816, 2, 1.1804, 1, 1.93082, 3.802558, 30.94621, 25.88202, 29.05027, 1, 1
7254, 5, 1444, 6.322094, -1e+06, -1e+06, 2, 2.357937, 2, 1.932373, 1, 2.031784, -1e+06, 0.888343, 24.07251, 19.8, 1, 0
7255, 9, 3841, 19.1013, 3, 4.072757, 3, 7.485915, 2, 4.452117, 1, 3.090508, 90.41829, 87.53252, 75.34873, 61.93367, 0, 1
7256, 5, 11218, 2.132103, 1, 1.31665, 1, 1.233982, 3, -0.418529, -1e+06, -1e+06, 33, 80.85, 18.66926, -1e+06, 0, 1
7257, 8, 2956, 13.27421, 1, 1.163624, 3, 4.05436, 2, 2.581314, 2, 5.474911, 14.48349, 48.48979, 14.19977, 66.10977, 0, 1
7258, 8, 14139, 4.780816, 1, 0.840885, 3, 1.04662, 2, 1.129143, 2, 1.764168, 0.6183752, 56.06222, 14.68766, 39.95117, 1, 0
7259, 4, 22643, -0.302124, 1, -0.633526, 1, -0.07431, 2, 0.405712, -1e+06, -1e+06, 90.75, 42.9, 29.28249, -1e+06, 0, 1
7260, 5, 4200, 8.465504, 1, 2.480106, 2, 2.270798, 1, 1.05085, 1, 2.66375, 68.93377, 39.79548, 51.26438, 46.59183, 1, 1
7261, 8, 5680, 6.137417, 2, 1.446476, 2, 1.742951, 2, 1.174446, 2, 1.773544, 24.14236, 9.930336, 34.46885, 26.47642, 1, 1
7262, 6, 1498, 5.366805, 2, 1.287967, 2, 1.152702, 1, 1.487923, 1, 1.438213, 58.46848, 93.3249, 51.34949, 82.71007, 1, 1
7263, 7, 5511, 7.961338, 2, 2.466461, 2, 2.785587, 2, 0.594353, 1, 2.114937, 62.46722, 19.85199, 52.62101, 0.9363051, 1, 1
7264, 8, 7749, 6.236583, 3, 3.310737, 1, 1.803295, 2, 0.467869, 2, 0.654682, 48.62008, 18.39155, 34.04214, 1.691964, 1, 1
7265, 7, 13071, 4.204616, 2, 0.195896, 2, 1.080902, 1, 1.493824, 2, 1.433994, 13.97628, 27.28315, 16.41006, 35.72431, 1, 1
7266, 4, 15834, -1.24865, 2, -0.26157, -1e+06, -1e+06, 1, -0.889908, 1, -0.097172, 23.18785, -1e+06, 41.25, 23.1, 1, 1
7267, 9, 4585, 9.230546, 2, 3.091233, 3, 2.646633, 2, 1.503815, 2, 1.988865, 60.25934, 58.08086, 40.98804, 51.46749, 1, 1
7268, 8, 16529, 5.328606, 1, 3.467186, 2, 0.806778, 4, 1.674023, 1, -0.619381, 72.08107, 37.23571, 66.06322, 98.58211, 0, 1
7269, 5, 1935, 7.024044, 1, 2.012203, 1, 1.897079, 2, 2.088471, 1, 1.026291, 76.22917, 62.5289, 67.15369, 43.34716, 1, 1
7270, 7, 3623, 7.909257, 2, 2.90749, 2, 1.178284, 2, 1.856049, 1, 1.967434, 36.14557, 83.98065, 20.89682, 102.2027, 1, 1
7271, 7, 10506, 6.828838, 2, 1.879322, 2, 4.988247, 2, -0.00914, 1, -0.029591, 53.05524, 61.74078, 16.14124, 47.63012, 1, 1
7272, 8, 4431, 10.5849, 2, 3.443444, 2, 4.23803, 2, 1.412723, 2, 1.490708, 93.78187, 34.85463, 93.03123, 48.6752, 1, 1
7273, 8, 7248, 12.38073, 2, 3.349285, 2, 3.461159, 2, 1.942844, 2, 3.627438, 101.8949, 37.94348, 70.59292, 33.74539, 1, 0
7274, 7, 22422, 8.484413, 3, -0.450417, 1, 1.972664, 2, 4.637127, 1, 2.325039, 66.98358, 104.7739, 64.153, 103.2047, 1, 0
7275, 10, 22245, 12.37674, 3, 3.51059, 3, 4.229317, 2, 2.422833, 2, 2.213997, 41.57573, 56.26188, 65.78999, 54.32424, 1, 1
7276, 4, 14487, -3.150379, 2, -2.088913, -1e+06, -1e+06, 2, -1.061466, -1e+06, -1e+06, 90.5024, -1e+06, 39.86865, -1e+06, 0, 1
7277, 8, 3515, 11.6515, 2, 5.978039, 2, 1.865589, 2, 1.116436, 2, 2.691433, 73.20125, 9.464287, 66.84886, 6.626158, 1, 1
7278, 13, 32079, -9.288026, 7, -6.255208, -1e+06, -1e+06, 6, -3.032818, -1e+06, -1e+06, 58.54897, -1e+06, 53.64215, -1e+06, 0, 0
7279, 9, 20317, 8.940773, 3, 1.324997, 2, 2.923099, 2, 1.988571, 2, 2.704106, 63.06672, 55.79829, 74.85401, 76.93224, 0, 1
7280, 4, 2816, 5.254466, 1, 1.328407, 1, 1.931129, 1, 1.458965, 1, 0.535965, 98.2863, 36.04762, 99.54779, 49.00089, 1, 1
7281, 6, 12593, 8.769508, 1, 0.897785, 2, 2.0513, 2, 3.313034, 1, 2.507389, 66.1511, 53.72493, 88.51003, 60.67198, 1, 1
7282, 8, 4304, 9.433623, 2, 2.556053, 2, 3.574898, 2, 1.782863, 2, 1.519809, 56.73455, 13.13151, 82.15441, 10.86915, 1, 1
7283, 7, 6334, 7.625208, 1, 1.081642, 2, 2.114658, 2, 2.30989, 2, 2.119018, 83.91614, 39.67874, 77.28004, 21.85498, 1, 1
7284, 8, 22080, 5.489921, 2, 1.284446, 2, 1.363972, 2, 1.302139, 2, 1.539364, 49.82591, 49.64595, 43.22097, 68.73939, 1, 1
7285, 5, 1759, 10.15074, 1, 3.262226, 2, 2.724312, 1, 2.052616, 1, 2.111588, 74.66068, 41.47929, 62.35787, 49.06341, 1, 1
7286, 7, 3079, 4.795571, 2, 0.617245, 2, 1.883075, 1, 1.124947, 2, 1.170304, 17.06055, 90.38099, 20.78271, 88.55607, 1, 1
7287, 7, 17841, 5.871074, 2, 1.4883, 1, 2.854683, 2, 0.631717, 2, 0.896374, 74.63385, 4.712607, 96.43699, 19.32664, 1, 1
7288, 8, 4577, 6.39295, 2, 0.475589, 2, 3.845123, 2, 0.975204, 2, 1.097034, 34.68178, 2.45502, 39.67036, 14.84609, 1, 1
7289, 6, 3457, 13.25385, 1, 3.916245, 2, 2.465111, 1, 3.940922, 2, 2.931576, 12.64667, 80.97438, 2.183302, 86.90239, 1, 1
7290, 7, 11143, 10.19843, 2, 2.582913, 2, 2.600128, 1, 2.403217, 2, 2.612171, 56.73139, 45.56322, 62.06773, 43.44636, 1, 1
7291, 9, 13567, 10.08983, 2, 3.179787, 2, 3.141136, 3, 1.708172, 2, 2.060733, 61.56651, 35.24373, 26.57921, 43.94281, 1, 1
7292, 9, 20446, 8.175018, 2, 1.528446, 3, 2.265857, 2, 2.298039, 2, 2.082676, 43.69865, 76.83454, 45.2445, 103.4836, 1, 0
7293, 4, 6382, -3.536202, 2, -2.261284, -1e+06, -1e+06, 1, -1.061085, 1, -0.213833, 30.48367, -1e+06, 1.65, 36.3, 1, 1
7294, 4, 29011, -2.406048, 2, -1.476013, -1e+06, -1e+06, 2, -0.930035, -1e+06, -1e+06, 18.80674, -1e+06, 7.393838, -1e+06, 1, 1
7295, 7, 3452, 6.983086, 1, 1.533016, 2, 2.584942, 2, 1.895127, 2, 0.970001, 89.02416, 52.48858, 76.32082, 49.49933, 1, 1
7296, 8, 4440, 8.348947, 2, 2.557419, 2, 1.264809, 2, 1.756058, 2, 2.770661, 24.57326, 52.78966, 49.95188, 40.89837, 1, 1
7297, 6, 8846, 7.89475, 2, 1.244156, 2, 2.674378, 1, 2.438183, 1, 1.538033, 87.12023, 5.511596, 74.40699, 22.49009, 1, 1
7298, 8, 4477, 9.648909, 2, 1.300499, 2, 2.638923, 2, 2.268974, 2, 3.440513, 90.38396, 44.51812, 97.85018, 29.10241, 1, 1
7299, 5, 2433, 6.938511, 1, 2.269047, 1, 2.106678, 2, 2.0839, 1, 0.478886, 80.83068, 21.92399, 95.20697, 16.19469, 1, 1
7300, 9, 19666, 9.869282, 3, 2.264801, 2, 2.726944, 2, 2.048744, 2, 2.828793, 77.39404, 48.00504, 81.808, 68.8208, 1, 1
7301, 5, 5472, 5.859326, 1, 2.056473, 2, 1.975651, 1, 2.024048, 1, -0.196846, 51.9717, 26.53898, 54.19895, 46.55238, 1, 1
7302, 7, 5487, 5.445976, 2, 0.51416, 2, 2.954677, 2, 0.570614, 1, 1.406525, 38.8877, 101.7862, 31.28528, 98.55385, 0, 0
7303, 8, 4593, 6.792821, 2, 1.811116, 2, 1.990464, 2, 1.566673, 2, 1.424568, 63.37829, 24.43105, 55.09546, 22.00055, 1, 1
7304, 6, 2879, 9.543834, 2, 2.152248, 2, 3.131172, 1, 1.785976, 1, 2.474438, 11.55136, 79.69507, 3.559582, 51.17347, 1, 1
7305, 6, 17100, 6.998962, 2, 2.899109, 1, 2.04496, 1, 0.888546, 2, 1.166347, 92.38661, 31.99669, 95.87051, 28.29594, 1, 1
7306, 4, 31557, -2.483235, 1, -1.018391, 1, -0.110039, 1, -0.815636, 1, -0.539169, 72.41084, 75.79237, 72.31404, 85.92178, 1, 1
7307, 11, 5474, 10.62064, 2, 0.281025, 2, 2.718185, 4, 2.647777, 3, 4.973656, 31.5988, 22.64926, 40.41509, 27.93033, 0, 1
7308, 7, 10337, 8.240245, 2, 2.567421, 2, 0.638054, 2, 1.546447, 1, 3.488323, 10.52734, 72.70619, 16.42287, 67.8451, 1, 1
7309, 12, 24380, 9.029405, 2, 2.122719, 2, 0.854611, 3, 0.643391, 5, 5.408684, 61.91981, 67.33835, 53.12399, 74.44292, 0, 1
7310, 4, 19814, -1.859482, 1, -1.022026, 1, -0.270863, -1e+06, -1e+06, 2, -0.566593, 74.25, 34.65, -1e+06, 10.82643, 0, 1
7311, 9, 12949, 4.957368, 2, -0.222671, 3, 1.78716, 2, 1.732555, 2, 1.660324, 43.19031, 83.20968, 43.64166, 70.90403, 0, 1
7312, 6, 5244, 7.412314, -1e+06, -1e+06, 2, 1.519088, 2, 1.631161, 2, 4.262065, -1e+06, 39.53662, 23.28266, 32.75601, 1, 1
7313, 6, 11202, 4.861375, 3, 1.617802, 1, 1.631672, 2, 1.611901, -1e+06, -1e+06, 60.24665, 85.8, 72.05919, -1e+06, 0, 1
7314, 8, 42756, 5.626209, 3, 1.359272, 2, 0.983669, 1, 1.439209, 2, 1.844059, 75.30385, 61.55176, 68.57712, 71.51036, 0, 1
7315, 8, 8521, 8.737712, 2, 3.126983, 2, 2.398976, 2, 1.130813, 2, 2.08094, 2.087112, 33.59535, 36.40629, 54.20545, 1, 1
7316, 8, 4708, 11.08775, 2, 3.795662, 2, 2.317112, 2, 2.464482, 2, 2.510498, 63.23136, 42.67471, 74.41871, 53.47537, 1, 1
7317, 7, 16733, 11.4423, 3, 3.001224, 1, 3.576469, 2, 4.085575, 1, 0.779037, 34.04868, 90.00802, 30.21783, 49.1654, 1, 1
7318, 7, 5623, 6.977764, 2, 1.704185, 1, 1.541027, 2, 2.075207, 2, 1.657345, 6.651435, 59.59755, 11.98225, 53.40847, 1, 1
7319, 7, 23376, 9.271995, 2, 3.763954, 1, 1.243904, 2, 1.603054, 2, 2.661083, 74.57343, 63.44015, 76.51795, 58.07722, 1, 1
7320, 4, 27850, -0.461319, -1e+06, -1e+06, 3, -0.144569, -1e+06, -1e+06, 1, -0.31675, -1e+06, 32.47441, -1e+06, 44.55, 0, 1
7321, 8, 4216, 13.5983, 2, 4.079441, 2, 2.765854, 2, 3.533645, 2, 3.219357, 57.80278, 96.02851, 92.54674, 98.51347, 1, 1
7322, 8, 2327, 9.916003, 2, 1.695213, 2, 2.75922, 2, 2.822014, 2, 2.639556, 42.79112, 94.18728, 41.13469, 78.9377, 1, 1
7323, 7, 5652, 9.412442, 2, 2.681656, 1, 1.670994, 2, 2.658413, 2, 2.401379, 61.62812, 28.27185, 86.35001, 26.2652, 1, 1
7324, 7, 5015, 3.16705, 2, 0.381431, 1, 1.641041, 2, 0.498555, 2, 0.646023, 29.37988, 18.41217, 22.60782, 10.76044, 1, 1
7325, 8, 3843, 6.064259, 2, 2.321358, 2, 0.501518, 2, 1.241497, 2, 1.999886, 77.47856, 71.71948, 73.00588, 66.92329, 1, 1
7326, 14, 46601, 20.91839, 6, 5.946102, 4, 5.564246, 2, 4.115246, 2, 5.292797, 80.48259, 94.68841, 20.01688, 40.60729, 0, 1
7327, 6, 2749, 7.136047, 2, 2.197163, 1, 1.725723, 2, 1.329586, 1, 1.883575, 87.38754, 23.80477, 81.11585, 20.07488, 1, 1
7328, 9, 40240, 11.07019, 3, 1.28503, 2, 3.055836, 2, 3.976291, 2, 2.753029, 34.16764, 51.92946, 60.76478, 80.26465, 0, 1
7329, 11, 17590, 11.07742, 3, 3.719585, 2, 3.671112, 4, -0.20777, 2, 3.894497, 66.49117, 54.97561, 42.56705, 59.32847, 1, 1
7330, 6, 16000, 7.668567, 2, 1.916011, 1, 2.114597, 1, 2.035252, 2, 1.602707, 56.06771, 42.75661, 74.61114, 57.06246, 1, 1
7331, 7, 2608, 8.015143, 2, 2.964481, 2, 1.989475, 1, 1.564777, 2, 1.49641, 17.75241, 66.58905, 2.782238, 89.28547, 1, 1
7332, 6, 2879, 5.980362, 2, 1.00378, 1, 1.458603, 2, 0.813637, 1, 2.704342, 21.65121, 55.59177, 18.86875, 51.3912, 1, 1
7333, 8, 3309, 11.40608, 2, 3.302468, 2, 3.866421, 2, 1.69064, 2, 2.546551, 84.23732, 66.29343, 56.07039, 90.34939, 1, 1
7334, 6, 11012, 7.364641, 2, 1.45464, 1, 2.098511, 2, 1.396729, 1, 2.414761, 32.21248, 39.96124, 5.252903, 35.47755, 1, 1
7335, 9, 9515, 5.085688, 3, -0.212682, 2, 3.392715, 3, 2.067608, 1, -0.161953, 136.0334, 79.37058, 22.07705, 96.84209, 0, 1
7336, 5, 4241, 4.144752, 1, -0.258236, 2, 1.439022, 1, 1.55463, 1, 1.409336, 43.86512, 37.59048, 54.56512, 44.33805, 1, 1
7337, 7, 3848, 4.894954, 2, 0.554367, 2, 1.281227, 1, 1.037605, 2, 2.021755, 33.45494, 92.13351, 29.78106, 91.07738, 1, 1
7338, 8, 25615, 6.957612, 1, 2.603226, 1, 2.012608, 2, 1.665031, 4, 0.676747, 97.88988, 47.93416, 102.9699, 44.67923, 0, 0
7339, 7, 3780, 10.38593, 2, 3.548233, 1, 2.518158, 2, 2.914478, 2, 1.405063, 89.39248, 38.48165, 56.42857, 33.48589, 1, 1
7340, 8, 5651, 6.629215, 2, 2.115826, 2, 0.497452, 2, 2.719585, 2, 1.296352, 75.0379, 95.28686, 78.02644, 85.82873, 1, 1
7341, 6, 3630, 10.43057, 1, 2.549397, 1, 2.513203, 2, 3.053089, 2, 2.314884, 94.42985, 54.45078, 75.0377, 33.53816, 1, 1
7342, 7, 5508, 8.946194, 2, 3.450207, 2, 2.163406, 2, 1.147576, 1, 2.185005, 90.39821, 7.247234, 81.24017, 18.55414, 1, 1
7343, 8, 5454, 12.68865, 2, 3.883858, 2, 2.467896, 2, 2.407036, 2, 3.929863, 31.95105, 74.50287, 59.74546, 87.29839, 1, 1
7344, 8, 20888, 2.45869, 3, 1.359615, 1, 0.074825, 2, 0.343689, 2, 0.680561, 21.92045, 29.0451, 12.81374, 22.67105, 1, 1
7345, 8, 2300, 6.561779, 2, 1.512901, 2, 2.241695, 2, 1.427395, 2, 1.379788, 24.43989, 46.91555, 8.148112, 45.30679, 1, 1
7346, 7, 4353, 7.702816, 2, 1.739762, 1, 1.835365, 2, 1.828201, 2, 2.299488, 75.84917, 36.6296, 77.25265, 37.72708, 0, 1
7347, 6, 3216, 9.037193, 2, 2.212525, 1, 2.134346, 2, 2.708831, 1, 1.981491, 56.67464, 95.78169, 34.82453, 85.49911, 1, 1
7348, 9, 13371, 5.38981, 2, 1.800587, 3, 0.204846, 2, 2.305149, 2, 1.079228, 0.5148354, 72.3384, 3.03879, 51.16386, 1, 0
7349, 9, 8921, 19.93336, 2, 6.371666, 2, 7.212212, 3, 3.770878, 2, 2.578606, 74.69996, 22.91819, 82.89521, 35.25947, 0, 1
7350, 4, 19213, -3.056193, 2, -2.515823, -1e+06, -1e+06, 2, -0.54037, -1e+06, -1e+06, 84.21922, -1e+06, 93.92331, -1e+06, 0, 1
7351, 12, 28057, 9.077003, 4, 3.276069, 4, 2.86472, 2, 0.535068, 2, 2.401146, 7.746126, 51.5253, 24.32139, 29.63041, 0, 1
7352, 7, 6305, 13.55159, 3, 5.410999, 2, 2.433086, 1, 2.265739, 1, 3.441769, 34.48287, 83.47288, 54.04069, 92.91467, 1, 1
7353, 7, 2739, 7.181758, 1, 1.66621, 2, 2.427078, 2, 1.772079, 2, 1.316391, 47.16872, 62.20046, 51.53054, 48.32063, 1, 1
7354, 10, 8976, 10.60039, 2, 1.853603, 2, 3.243671, 4, 2.983913, 2, 2.519207, 3.406775, 37.99912, 28.72115, 52.2945, 1, 1
7355, 8, 5315, 8.151635, 2, 3.227135, 2, 3.50227, 2, 0.007336, 2, 1.414894, 66.62839, 45.04992, 68.04932, 49.40386, 1, 1
7356, 6, 11253, 4.098877, 2, -0.163116, 1, 1.530216, 2, 1.751293, 1, 0.980484, 42.23158, 17.27817, 55.48608, 18.03732, 1, 1
7357, 7, 11497, 6.066373, 1, 1.034027, 2, 2.675404, 2, 0.630703, 2, 1.726239, 45.88383, 97.12933, 44.66569, 89.08135, 1, 1
7358, 8, 4794, 8.26738, 2, 2.503403, 2, 1.438247, 2, 2.31136, 2, 2.01437, 97.61509, 72.18721, 73.94922, 71.66279, 1, 1
7359, 7, 5781, 4.840702, 2, 1.598754, 2, 1.831799, 2, 0.914872, 1, 0.495277, 102.8016, 64.74643, 95.40807, 68.65655, 1, 0
7360, 9, 28714, 8.721334, 2, 1.244057, 3, 1.940613, 2, 2.124756, 2, 3.411908, 28.69791, 62.05293, 56.79179, 77.20549, 1, 1
7361, 9, 22424, 6.131027, 2, 1.607777, 2, 1.71347, 2, 1.487961, 3, 1.321819, 25.54238, 88.90382, 24.56145, 102.634, 1, 0
7362, 7, 19371, 17.09816, 2, 6.063892, 2, 3.757683, 1, 4.151344, 2, 3.125244, 58.24569, 28.69702, 49.2547, 48.46801, 1, 1
7363, 6, 6041, 10.56293, 2, 4.023227, 2, 3.692478, 2, 2.847229, -1e+06, -1e+06, 74.42682, 64.70901, 102.4184, -1e+06, 1, 1
7364, 8, 12320, 7.061775, 2, 1.911988, 2, 1.646888, 2, 1.814632, 2, 1.688267, 63.55101, 41.68868, 75.50533, 45.3521, 1, 1
7365, 7, 17844, 8.586779, 2, 1.045345, 2, 1.787635, 1, 2.03635, 2, 3.717449, 69.41659, 63.78221, 53.44119, 69.74357, 1, 1
7366, 8, 3390, 6.559174, 2, 2.305779, 2, 1.219265, 2, 1.056633, 2, 1.977497, 54.75763, 16.69308, 44.80288, 32.35945, 1, 1
7367, 7, 3956, 5.570596, 1, 1.019272, 2, 1.60566, 2, 1.452252, 2, 1.493412, 16.16161, 35.20281, 18.55301, 32.68451, 1, 1
